SUMLEV,STATE,COUNTY,STNAME,CTYNAME,TOT_POP,WP,nwpp
50,28,43,Mississippi,Grenada County,21444,12007,0.440076478
50,28,45,Mississippi,Hancock County,46305,40809,0.118691286
50,28,47,Mississippi,Harrison County,200674,138901,0.307827621
50,28,49,Mississippi,Hinds County,244216,64506,0.735864972
50,28,51,Mississippi,Holmes County,18367,2968,0.838405837
50,28,53,Mississippi,Humphreys County,8705,1977,0.772889144
50,28,55,Mississippi,Issaquena County,1337,466,0.651458489
50,28,57,Mississippi,Itawamba County,23543,21580,0.083379348
50,28,59,Mississippi,Jackson County,141354,103748,0.266041286
50,28,61,Mississippi,Jasper County,16554,7598,0.541017277
50,28,63,Mississippi,Jefferson County,7503,1012,0.865120618
50,28,65,Mississippi,Jefferson Davis County,11632,4504,0.612792297
50,28,67,Mississippi,Jones County,68629,46926,0.316236576
50,28,69,Mississippi,Kemper County,10111,3481,0.655721491
50,28,71,Mississippi,Lafayette County,52736,38220,0.275257888
50,28,73,Mississippi,Lamar County,60966,46865,0.231292852
50,28,75,Mississippi,Lauderdale County,78348,42841,0.453195997
50,28,77,Mississippi,Lawrence County,12691,8468,0.332755496
50,28,79,Mississippi,Leake County,22777,11369,0.500856127
50,28,81,Mississippi,Lee County,84740,58107,0.314290772
50,28,83,Mississippi,Leflore County,30241,7340,0.757283159
50,28,85,Mississippi,Lincoln County,34522,23458,0.320491281
50,28,87,Mississippi,Lowndes County,59697,32190,0.460776923
50,28,89,Mississippi,Madison County,102453,59493,0.419314222
50,28,91,Mississippi,Marion County,25412,16779,0.339721391
50,28,93,Mississippi,Marshall County,35891,18113,0.495333092
50,28,95,Mississippi,Monroe County,35823,24356,0.320101611
50,28,97,Mississippi,Montgomery County,10195,5403,0.470034331
50,28,99,Mississippi,Neshoba County,29481,17718,0.399002748
50,28,101,Mississippi,Newton County,21569,13504,0.373916269
50,28,103,Mississippi,Noxubee County,10942,2958,0.729665509
50,28,105,Mississippi,Oktibbeha County,49510,28715,0.420016158
50,28,107,Mississippi,Panola County,34202,16631,0.513741886
50,28,109,Mississippi,Pearl River County,54944,46532,0.15310134
50,28,111,Mississippi,Perry County,12071,9490,0.213818242
50,28,113,Mississippi,Pike County,39890,17876,0.551867636
50,28,115,Mississippi,Pontotoc County,30857,25436,0.175681369
50,28,117,Mississippi,Prentiss County,25440,21400,0.158805031
50,28,119,Mississippi,Quitman County,7511,2093,0.721342032
50,28,121,Mississippi,Rankin County,149447,115458,0.227431799
50,28,123,Mississippi,Scott County,28432,16614,0.415658413
50,28,125,Mississippi,Sharkey County,4563,1271,0.721455183
50,28,127,Mississippi,Simpson County,27169,17067,0.371820825
50,28,129,Mississippi,Smith County,16079,12225,0.239691523
50,28,131,Mississippi,Stone County,18271,14328,0.215806469
50,28,133,Mississippi,Sunflower County,26877,6702,0.750641813
50,28,135,Mississippi,Tallahatchie County,14582,5935,0.592991359
50,28,137,Mississippi,Tate County,28465,18980,0.33321623
50,28,139,Mississippi,Tippah County,22018,17928,0.185757108
50,28,141,Mississippi,Tishomingo County,19481,18716,0.039269031
50,28,143,Mississippi,Tunica County,10264,2161,0.789458301
50,28,145,Mississippi,Union County,28311,23329,0.175974003
50,28,147,Mississippi,Walthall County,14601,7940,0.45620163
50,28,149,Mississippi,Warren County,47481,23364,0.507929488
50,28,151,Mississippi,Washington County,47959,12665,0.735920265
50,28,153,Mississippi,Wayne County,20497,12072,0.411035761
50,28,155,Mississippi,Webster County,9873,7852,0.204699686
50,28,157,Mississippi,Wilkinson County,9089,2603,0.713609858
50,28,159,Mississippi,Winston County,18447,9464,0.48696265
50,28,161,Mississippi,Yalobusha County,12458,7353,0.40977685
50,28,163,Mississippi,Yazoo County,27411,11111,0.594651782
50,29,1,Missouri,Adair County,25353,23562,0.070642528
50,29,3,Missouri,Andrew County,17314,16804,0.029455932
50,29,5,Missouri,Atchison County,5295,5191,0.019641171
50,29,7,Missouri,Audrain County,25950,23398,0.098342967
50,29,9,Missouri,Barry County,35293,33414,0.053240019
50,29,11,Missouri,Barton County,11825,11182,0.054376321
50,29,13,Missouri,Bates County,16362,15752,0.037281506
50,29,15,Missouri,Benton County,18791,18214,0.030706189
50,29,17,Missouri,Bollinger County,12316,12018,0.024196168
50,29,19,Missouri,Boone County,174404,143589,0.176687461
50,29,21,Missouri,Buchanan County,89082,79578,0.10668822
50,29,23,Missouri,Butler County,42829,38775,0.09465549
50,29,25,Missouri,Caldwell County,9002,8703,0.033214841
50,29,27,Missouri,Callaway County,44699,41159,0.079196403
50,29,29,Missouri,Camden County,44735,43337,0.031250699
50,29,31,Missouri,Cape Girardeau County,78238,69039,0.117577136
50,29,33,Missouri,Carroll County,8879,8552,0.036828472
50,29,35,Missouri,Carter County,6280,6056,0.03566879
50,29,37,Missouri,Cass County,101339,93567,0.07669308
50,29,39,Missouri,Cedar County,13782,13339,0.032143375
50,29,41,Missouri,Chariton County,7576,7271,0.040258712
50,29,43,Missouri,Christian County,83077,79871,0.038590705
50,29,45,Missouri,Clark County,6808,6663,0.021298472
50,29,47,Missouri,Clay County,235161,206859,0.120351589
50,29,49,Missouri,Clinton County,20581,19705,0.042563529
50,29,51,Missouri,Cole County,76818,64748,0.157124632
50,29,53,Missouri,Cooper County,17614,15796,0.103213353
50,29,55,Missouri,Crawford County,24511,23822,0.028109828
50,29,57,Missouri,Dade County,7574,7263,0.041061526
50,29,59,Missouri,Dallas County,16344,15759,0.035792952
50,29,61,Missouri,Daviess County,8283,8073,0.025353133
50,29,63,Missouri,DeKalb County,12540,10814,0.137639553
50,29,65,Missouri,Dent County,15656,15052,0.038579458
50,29,67,Missouri,Douglas County,13356,12891,0.034815813
50,29,69,Missouri,Dunklin County,30844,26789,0.131468033
50,29,71,Missouri,Franklin County,102251,98960,0.032185504
50,29,73,Missouri,Gasconade County,14742,14375,0.024894858
50,29,75,Missouri,Gentry County,6654,6496,0.023745116
50,29,77,Missouri,Greene County,287312,262001,0.088095868
50,29,79,Missouri,Grundy County,10031,9695,0.033496162
50,29,81,Missouri,Harrison County,8622,8397,0.026096033
50,29,83,Missouri,Henry County,21725,20831,0.041150748
50,29,85,Missouri,Hickory County,9266,8968,0.032160587
50,29,87,Missouri,Holt County,4483,4366,0.026098595
50,29,89,Missouri,Howard County,10134,9305,0.081803829
50,29,91,Missouri,Howell County,40070,38582,0.037135014
50,29,93,Missouri,Iron County,10203,9812,0.038322062
50,29,95,Missouri,Jackson County,686783,482978,0.296753123
50,29,97,Missouri,Jasper County,118548,108282,0.086597834
50,29,99,Missouri,Jefferson County,223116,215100,0.0359275
50,29,101,Missouri,Johnson County,53496,47927,0.104101241
50,29,103,Missouri,Knox County,3907,3802,0.02687484
50,29,105,Missouri,Laclede County,35469,34019,0.040880769
50,29,107,Missouri,Lafayette County,32624,30814,0.055480628
50,29,109,Missouri,Lawrence County,37981,36499,0.03901951
50,29,111,Missouri,Lewis County,10138,9560,0.057013218
50,29,113,Missouri,Lincoln County,54567,51996,0.047116389
50,29,115,Missouri,Linn County,12293,11927,0.029773042
50,29,117,Missouri,Livingston County,14938,14119,0.054826617
50,29,119,Missouri,McDonald County,22683,20087,0.114446943
50,29,121,Missouri,Macon County,15284,14531,0.049267208
50,29,123,Missouri,Madison County,12178,11768,0.033667269
50,29,125,Missouri,Maries County,8936,8660,0.030886303
50,29,127,Missouri,Marion County,28697,26300,0.083527895
50,29,129,Missouri,Mercer County,3660,3557,0.028142077
50,29,131,Missouri,Miller County,24872,24061,0.032606948
50,29,133,Missouri,Mississippi County,13965,10271,0.264518439
50,29,135,Missouri,Moniteau County,15873,14912,0.060543061
50,29,137,Missouri,Monroe County,8637,8196,0.051059396
50,29,139,Missouri,Montgomery County,11572,11090,0.041652264
50,29,141,Missouri,Morgan County,20065,19292,0.038524794
50,29,143,Missouri,New Madrid County,18067,14691,0.186860021
50,29,145,Missouri,Newton County,58138,52901,0.090078778
50,29,147,Missouri,Nodaway County,22625,21305,0.058342541
50,29,149,Missouri,Oregon County,10850,10402,0.041290323
50,29,151,Missouri,Osage County,13538,13330,0.01536416
50,29,153,Missouri,Ozark County,9364,9084,0.029901751
50,29,155,Missouri,Pemiscot County,17410,12318,0.292475589
50,29,157,Missouri,Perry County,19068,18561,0.02658905
50,29,159,Missouri,Pettis County,42300,39351,0.069716312
50,29,161,Missouri,Phelps County,44766,40720,0.090381093
50,29,163,Missouri,Pike County,18409,16655,0.095279483
50,29,165,Missouri,Platte County,96445,83950,0.129555705
50,29,167,Missouri,Polk County,31256,29992,0.040440235
50,29,169,Missouri,Pulaski County,53204,41449,0.220942034
50,29,171,Missouri,Putnam County,4860,4769,0.01872428
50,29,173,Missouri,Ralls County,10169,9848,0.031566526
50,29,175,Missouri,Randolph County,25041,22712,0.093007468
50,29,177,Missouri,Ray County,22793,21875,0.040275523
50,29,179,Missouri,Reynolds County,6292,6009,0.04497775
50,29,181,Missouri,Ripley County,13788,13321,0.033870032
50,29,183,Missouri,St. Charles County,384978,348977,0.093514435
50,29,185,Missouri,St. Clair County,9411,9080,0.035171608
50,29,186,Missouri,Ste. Genevieve County,17804,17226,0.032464615
50,29,187,Missouri,St. Francois County,66232,61781,0.067203165
50,29,189,Missouri,St. Louis County,1001109,695769,0.305001753
50,29,195,Missouri,Saline County,23226,20782,0.105226901
50,29,197,Missouri,Schuyler County,4500,4434,0.014666667
50,29,199,Missouri,Scotland County,4821,4746,0.015556938
50,29,201,Missouri,Scott County,39007,33498,0.141231061
50,29,203,Missouri,Shannon County,8273,7927,0.041822797
50,29,205,Missouri,Shelby County,6101,5947,0.025241764
50,29,207,Missouri,Stoddard County,29736,28846,0.029930051
50,29,209,Missouri,Stone County,31307,30345,0.030727952
50,29,211,Missouri,Sullivan County,6366,6039,0.051366635
50,29,213,Missouri,Taney County,54216,51142,0.056699129
50,29,215,Missouri,Texas County,25660,23862,0.070070148
50,29,217,Missouri,Vernon County,20758,19904,0.041140765
50,29,219,Missouri,Warren County,33532,31716,0.054157223
50,29,221,Missouri,Washington County,24793,23658,0.045779051
50,29,223,Missouri,Wayne County,13431,12989,0.032908942
50,29,225,Missouri,Webster County,37604,36189,0.037628976
50,29,227,Missouri,Worth County,2042,1998,0.021547502
50,29,229,Missouri,Wright County,18146,17598,0.030199493
50,29,510,Missouri,St. Louis city,316010,146453,0.536555805
50,30,1,Montana,Beaverhead County,9295,8831,0.049919311
50,30,3,Montana,Big Horn County,13312,3920,0.705528846
50,30,5,Montana,Blaine County,6680,3160,0.526946108
50,30,7,Montana,Broadwater County,5714,5493,0.038676934
50,30,9,Montana,Carbon County,10403,10042,0.034701528
50,30,11,Montana,Carter County,1147,1127,0.017436792
50,30,13,Montana,Cascade County,81878,72851,0.110249395
50,30,15,Montana,Chouteau County,5774,4502,0.220297887
50,30,17,Montana,Custer County,12083,11481,0.049822064
50,30,19,Montana,Daniels County,1750,1666,0.048
50,30,21,Montana,Dawson County,9577,9067,0.053252584
50,30,23,Montana,Deer Lodge County,9102,8437,0.073060866
50,30,25,Montana,Fallon County,3171,3071,0.031535793
50,30,27,Montana,Fergus County,11307,10883,0.037498894
50,30,29,Montana,Flathead County,95839,91323,0.047120692
50,30,31,Montana,Gallatin County,100882,95917,0.049215916
50,30,33,Montana,Garfield County,1284,1263,0.01635514
50,30,35,Montana,Glacier County,13636,4347,0.681211499
50,30,37,Montana,Golden Valley County,818,772,0.056234719
50,30,39,Montana,Granite County,3163,3039,0.039203288
50,30,41,Montana,Hill County,16438,11911,0.275398467
50,30,43,Montana,Jefferson County,11572,10999,0.049516073
50,30,45,Montana,Judith Basin County,1931,1889,0.021750388
50,30,47,Montana,Lake County,29457,19803,0.327731948
50,30,49,Montana,Lewis and Clark County,66225,62422,0.057425444
50,30,51,Montana,Liberty County,2391,2329,0.025930573
50,30,53,Montana,Lincoln County,19060,18246,0.04270724
50,30,55,Montana,McCone County,1700,1638,0.036470588
50,30,57,Montana,Madison County,8026,7773,0.031522552
50,30,59,Montana,Meagher County,1821,1768,0.029104887
50,30,61,Montana,Mineral County,4192,3936,0.061068702
50,30,63,Montana,Missoula County,114122,105091,0.07913461
50,30,65,Montana,Musselshell County,4628,4376,0.054451167
50,30,67,Montana,Park County,16003,15410,0.037055552
50,30,69,Montana,Petroleum County,474,465,0.018987342
50,30,71,Montana,Phillips County,4146,3576,0.13748191
50,30,73,Montana,Pondera County,6095,5031,0.174569319
50,30,75,Montana,Powder River County,1768,1690,0.044117647
50,30,77,Montana,Powell County,6799,6264,0.078688042
50,30,79,Montana,Prairie County,1140,1077,0.055263158
50,30,81,Montana,Ravalli County,41148,39511,0.039783222
50,30,83,Montana,Richland County,11902,11191,0.059737859
50,30,85,Montana,Roosevelt County,11417,4270,0.625996321
50,30,87,Montana,Rosebud County,9347,5394,0.422916444
50,30,89,Montana,Sanders County,11293,10424,0.076950323
50,30,91,Montana,Sheridan County,3673,3462,0.057446229
50,30,93,Montana,Silver Bow County,34691,32712,0.057046496
50,30,95,Montana,Stillwater County,9425,9046,0.040212202
50,30,97,Montana,Sweet Grass County,3620,3484,0.037569061
50,30,99,Montana,Teton County,6062,5782,0.046189376
50,30,101,Montana,Toole County,5077,4612,0.091589521
50,30,103,Montana,Treasure County,684,642,0.061403509
50,30,105,Montana,Valley County,7621,6587,0.135677733
50,30,107,Montana,Wheatland County,2111,1985,0.059687352
50,30,109,Montana,Wibaux County,1072,1043,0.027052239
50,30,111,Montana,Yellowstone County,156529,142802,0.08769621
50,31,1,Nebraska,Adams County,31567,30056,0.047866443
50,31,3,Nebraska,Antelope County,6415,6310,0.016367888
50,31,5,Nebraska,Arthur County,451,438,0.028824834
50,31,7,Nebraska,Banner County,711,696,0.021097046
50,31,9,Nebraska,Blaine County,477,470,0.014675052
50,31,11,Nebraska,Boone County,5310,5233,0.014500942
50,31,13,Nebraska,Box Butte County,11325,10419,0.08
50,31,15,Nebraska,Boyd County,2002,1939,0.031468531
50,31,17,Nebraska,Brown County,2982,2913,0.023138833
50,31,19,Nebraska,Buffalo County,48578,46368,0.045493845
50,31,21,Nebraska,Burt County,6538,6244,0.04496788
50,31,23,Nebraska,Butler County,8058,7882,0.021841648
50,31,25,Nebraska,Cass County,25421,24648,0.03040793
50,31,27,Nebraska,Cedar County,8518,8386,0.015496595
50,31,29,Nebraska,Chase County,3963,3898,0.016401716
50,31,31,Nebraska,Cherry County,5824,5275,0.09426511
50,31,33,Nebraska,Cheyenne County,10137,9720,0.041136431
50,31,35,Nebraska,Clay County,6291,6069,0.035288507
50,31,37,Nebraska,Colfax County,10717,9632,0.101241019
50,31,39,Nebraska,Cuming County,9075,8854,0.024352617
50,31,41,Nebraska,Custer County,10828,10576,0.023272996
50,31,43,Nebraska,Dakota County,20550,17556,0.145693431
50,31,45,Nebraska,Dawes County,8958,7972,0.110069212
50,31,47,Nebraska,Dawson County,23892,21548,0.098108153
50,31,49,Nebraska,Deuel County,1910,1844,0.034554974
50,31,51,Nebraska,Dixon County,5769,5600,0.029294505
50,31,53,Nebraska,Dodge County,36567,34796,0.048431646
50,31,55,Nebraska,Douglas County,549029,444726,0.189977214
50,31,57,Nebraska,Dundy County,1770,1700,0.039548023
50,31,59,Nebraska,Fillmore County,5553,5397,0.028092923
50,31,61,Nebraska,Franklin County,2977,2910,0.022505878
50,31,63,Nebraska,Frontier County,2631,2581,0.019004181
50,31,65,Nebraska,Furnas County,4831,4718,0.023390602
50,31,67,Nebraska,Gage County,21715,21059,0.030209533
50,31,69,Nebraska,Garden County,1916,1848,0.035490605
50,31,71,Nebraska,Garfield County,2014,2000,0.006951341
50,31,73,Nebraska,Gosper County,2025,1967,0.028641975
50,31,75,Nebraska,Grant County,646,637,0.013931889
50,31,77,Nebraska,Greeley County,2435,2389,0.01889117
50,31,79,Nebraska,Hall County,61132,56044,0.083229732
50,31,81,Nebraska,Hamilton County,9141,8973,0.018378733
50,31,83,Nebraska,Harlan County,3441,3378,0.018308631
50,31,85,Nebraska,Hayes County,915,901,0.015300546
50,31,87,Nebraska,Hitchcock County,2879,2811,0.023619312
50,31,89,Nebraska,Holt County,10263,10020,0.023677287
50,31,91,Nebraska,Hooker County,714,699,0.021008403
50,31,93,Nebraska,Howard County,6382,6232,0.023503604
50,31,95,Nebraska,Jefferson County,7221,7031,0.026312145
50,31,97,Nebraska,Johnson County,5239,4711,0.100782592
50,31,99,Nebraska,Kearney County,6558,6411,0.022415371
50,31,101,Nebraska,Keith County,8136,7841,0.036258604
50,31,103,Nebraska,Keya Paha County,797,783,0.017565872
50,31,105,Nebraska,Kimball County,3716,3511,0.055166846
50,31,107,Nebraska,Knox County,8468,7431,0.12246103
50,31,109,Nebraska,Lancaster County,306096,268869,0.121618708
50,31,111,Nebraska,Lincoln County,35501,33919,0.044562125
50,31,113,Nebraska,Logan County,791,766,0.031605563
50,31,115,Nebraska,Loup County,606,601,0.008250825
50,31,117,Nebraska,McPherson County,489,481,0.016359918
50,31,119,Nebraska,Madison County,34999,32662,0.066773336
50,31,121,Nebraska,Merrick County,7805,7530,0.035233824
50,31,123,Nebraska,Morrill County,4925,4729,0.039796954
50,31,125,Nebraska,Nance County,3573,3505,0.019031626
50,31,127,Nebraska,Nemaha County,7005,6747,0.036830835
50,31,129,Nebraska,Nuckolls County,4322,4225,0.022443313
50,31,131,Nebraska,Otoe County,15842,15288,0.034970332
50,31,133,Nebraska,Pawnee County,2691,2614,0.028613898
50,31,135,Nebraska,Perkins County,2932,2875,0.019440655
50,31,137,Nebraska,Phelps County,9217,8999,0.023651947
50,31,139,Nebraska,Pierce County,7190,7059,0.01821975
50,31,141,Nebraska,Platte County,32876,31461,0.043040516
50,31,143,Nebraska,Polk County,5171,5067,0.020112164
50,31,145,Nebraska,Red Willow County,10883,10509,0.034365524
50,31,147,Nebraska,Richardson County,8025,7515,0.063551402
50,31,149,Nebraska,Rock County,1417,1394,0.016231475
50,31,151,Nebraska,Saline County,14196,13129,0.075162017
50,31,153,Nebraska,Sarpy County,175173,156898,0.104325438
50,31,155,Nebraska,Saunders County,20949,20433,0.024631247
50,31,157,Nebraska,Scotts Bluff County,36245,33856,0.06591254
50,31,159,Nebraska,Seward County,16994,16522,0.027774509
50,31,161,Nebraska,Sheridan County,5216,4413,0.153949387
50,31,163,Nebraska,Sherman County,3036,2993,0.014163373
50,31,165,Nebraska,Sioux County,1276,1239,0.028996865
50,31,167,Nebraska,Stanton County,5944,5777,0.028095559
50,31,169,Nebraska,Thayer County,5129,5007,0.023786313
50,31,171,Nebraska,Thomas County,693,683,0.014430014
50,31,173,Nebraska,Thurston County,7073,2749,0.611338894
50,31,175,Nebraska,Valley County,4168,4099,0.016554702
50,31,177,Nebraska,Washington County,19917,19378,0.027062309
50,31,179,Nebraska,Wayne County,9366,8918,0.047832586
50,31,181,Nebraska,Webster County,3592,3479,0.031458797
50,31,183,Nebraska,Wheeler County,779,768,0.014120668
50,31,185,Nebraska,York County,13797,13203,0.043052838
50,32,1,Nevada,Churchill County,23957,20375,0.149517886
50,32,3,Nevada,Clark County,2096717,1504013,0.282681926
50,32,5,Nevada,Douglas County,47404,43648,0.07923382
50,32,7,Nevada,Elko County,51728,45821,0.114193474
50,32,9,Nevada,Esmeralda County,830,734,0.115662651
50,32,11,Nevada,Eureka County,2029,1874,0.076392311
50,32,13,Nevada,Humboldt County,17017,15304,0.100664042
50,32,15,Nevada,Lander County,5873,5308,0.096202963
50,32,17,Nevada,Lincoln County,5136,4751,0.074961059
50,32,19,Nevada,Lyon County,51974,46901,0.097606496
50,32,21,Nevada,Mineral County,4420,3112,0.295927602
50,32,23,Nevada,Nye County,42966,38626,0.101010101
50,32,27,Nevada,Pershing County,6618,5790,0.125113327
50,32,29,Nevada,Storey County,3876,3558,0.082043344
50,32,31,Nevada,Washoe County,442453,378063,0.145529582
50,32,33,Nevada,White Pine County,9873,8496,0.139471285
50,32,510,Nevada,Carson City,54068,48359,0.105589258
50,33,1,New Hampshire,Belknap County,60370,58319,0.033973828
50,33,3,New Hampshire,Carroll County,47399,46146,0.026435157
50,33,5,New Hampshire,Cheshire County,76288,73120,0.041526846
50,33,7,New Hampshire,Coos County,32343,31295,0.032402684
50,33,9,New Hampshire,Grafton County,89439,83177,0.0700142
50,33,11,New Hampshire,Hillsborough County,408985,371867,0.090756385
50,33,13,New Hampshire,Merrimack County,148649,140525,0.054652234
50,33,15,New Hampshire,Rockingham County,302691,288582,0.046611891
50,33,17,New Hampshire,Strafford County,127038,118015,0.071025992
50,33,19,New Hampshire,Sullivan County,43148,41700,0.033558914
50,34,1,New Jersey,Atlantic County,270153,192944,0.285797307
50,34,3,New Jersey,Bergen County,926391,689865,0.255319838
50,34,5,New Jersey,Burlington County,446832,331924,0.257161528
50,34,7,New Jersey,Camden County,507638,355219,0.30025136
50,34,9,New Jersey,Cape May County,94160,86429,0.082104928
50,34,11,New Jersey,Cumberland County,154712,111548,0.278995812
50,34,13,New Jersey,Essex County,790439,391287,0.504975083
50,34,15,New Jersey,Gloucester County,290943,244067,0.16111747
50,34,17,New Jersey,Hudson County,664492,436073,0.343749812
50,34,19,New Jersey,Hunterdon County,125452,115264,0.081210343
50,34,21,New Jersey,Mercer County,368124,239226,0.35014832
50,34,23,New Jersey,Middlesex County,825546,511203,0.380769818
50,34,25,New Jersey,Monmouth County,624079,529877,0.150945633
50,34,27,New Jersey,Morris County,494259,416658,0.157004728
50,34,29,New Jersey,Ocean County,587091,546687,0.068820677
50,34,31,New Jersey,Passaic County,504629,379692,0.247581887
50,34,33,New Jersey,Salem County,63732,52027,0.1836597
50,34,35,New Jersey,Somerset County,329626,233362,0.29204007
50,34,37,New Jersey,Sussex County,143004,134703,0.058047327
50,34,39,New Jersey,Union County,549905,375480,0.317191151
50,34,41,New Jersey,Warren County,106742,96797,0.093168575
50,35,1,New Mexico,Bernalillo County,676248,572784,0.152997125
50,35,3,New Mexico,Catron County,3476,3204,0.078250863
50,35,5,New Mexico,Chaves County,65825,60767,0.076840106
50,35,6,New Mexico,Cibola County,27044,14299,0.471269043
50,35,7,New Mexico,Colfax County,12429,11644,0.063158742
50,35,9,New Mexico,Curry County,50290,43416,0.136687214
50,35,11,New Mexico,De Baca County,1873,1759,0.060864923
50,35,13,New Mexico,Doña Ana County,214034,197060,0.079305157
50,35,15,New Mexico,Eddy County,57715,53707,0.069444685
50,35,17,New Mexico,Grant County,28364,26464,0.066986321
50,35,19,New Mexico,Guadalupe County,4350,3993,0.082068966
50,35,21,New Mexico,Harding County,719,688,0.043115438
50,35,23,New Mexico,Hidalgo County,4436,4220,0.048692516
50,35,25,New Mexico,Lea County,71476,65295,0.08647658
50,35,27,New Mexico,Lincoln County,19352,18017,0.068985118
50,35,28,New Mexico,Los Alamos County,17817,15801,0.113150362
50,35,29,New Mexico,Luna County,24367,22748,0.06644232
50,35,31,New Mexico,McKinley County,73462,12793,0.825855544
50,35,33,New Mexico,Mora County,4609,4350,0.056194402
50,35,35,New Mexico,Otero County,64768,54041,0.165621912
50,35,37,New Mexico,Quay County,8445,7757,0.081468324
50,35,39,New Mexico,Rio Arriba County,39370,30604,0.222656845
50,35,41,New Mexico,Roosevelt County,19137,17506,0.08522757
50,35,43,New Mexico,Sandoval County,138521,109405,0.210191956
50,35,45,New Mexico,San Juan County,128246,71347,0.443670758
50,35,47,New Mexico,San Miguel County,28215,25802,0.085521886
50,35,49,New Mexico,Santa Fe County,148098,134666,0.090696701
50,35,51,New Mexico,Sierra County,11236,10455,0.069508722
50,35,53,New Mexico,Socorro County,17152,13841,0.193038713
50,35,55,New Mexico,Taos County,32797,28882,0.119370674
50,35,57,New Mexico,Torrance County,15596,14063,0.098294434
50,35,59,New Mexico,Union County,4163,3841,0.077348066
50,35,61,New Mexico,Valencia County,75661,67660,0.105748008
50,36,1,New York,Albany County,307433,237406,0.227779711
50,36,3,New York,Allegany County,47334,45329,0.042358558
50,36,5,New York,Bronx County,1440005,651156,0.547809903
50,36,7,New York,Broome County,195928,170611,0.129215834
50,36,9,New York,Cattaraugus County,77926,71942,0.076790802
50,36,11,New York,Cayuga County,78298,72468,0.074459118
50,36,13,New York,Chautauqua County,130529,122586,0.060852378
50,36,15,New York,Chemung County,86705,76830,0.113891932
50,36,17,New York,Chenango County,48772,47236,0.03149348
50,36,19,New York,Clinton County,80718,74602,0.075769965
50,36,21,New York,Columbia County,61434,55679,0.093677768
50,36,23,New York,Cortland County,48290,45937,0.048726444
50,36,25,New York,Delaware County,45891,43854,0.044387788
50,36,27,New York,Dutchess County,294039,241551,0.178506933
50,36,29,New York,Erie County,920644,737900,0.198495836
50,36,31,New York,Essex County,37965,35916,0.053970763
50,36,33,New York,Franklin County,50540,42649,0.156133755
50,36,35,New York,Fulton County,53801,51402,0.044590249
50,36,37,New York,Genesee County,58462,54569,0.066590264
50,36,39,New York,Greene County,47616,43023,0.096459173
50,36,41,New York,Hamilton County,4699,4553,0.031070441
50,36,43,New York,Herkimer County,62652,60524,0.033965396
50,36,45,New York,Jefferson County,116371,102199,0.121782918
50,36,47,New York,Kings County,2608794,1293497,0.504178176
50,36,49,New York,Lewis County,26827,26106,0.026875909
50,36,51,New York,Livingston County,64344,60307,0.062740893
50,36,53,New York,Madison County,71636,68170,0.048383494
50,36,55,New York,Monroe County,745577,576600,0.226639234
50,36,57,New York,Montgomery County,49564,46522,0.061375192
50,36,59,New York,Nassau County,1354840,1028818,0.240635057
50,36,61,New York,New York County,1636063,1060514,0.35178902
50,36,63,New York,Niagara County,212358,187509,0.117014664
50,36,65,New York,Oneida County,231264,201114,0.130370486
50,36,67,New York,Onondaga County,466277,376260,0.193054772
50,36,69,New York,Ontario County,109271,102729,0.059869499
50,36,71,New York,Orange County,375803,307149,0.182686141
50,36,73,New York,Orleans County,41481,37451,0.097152913
50,36,75,New York,Oswego County,119735,115409,0.036129787
50,36,77,New York,Otsego County,60504,57181,0.054921989
50,36,79,New York,Putnam County,99185,91758,0.074880274
50,36,81,New York,Queens County,2305838,1128638,0.510530228
50,36,83,New York,Rensselaer County,159436,139212,0.126847136
50,36,85,New York,Richmond County,472349,364848,0.227588076
50,36,87,New York,Rockland County,322919,252054,0.219451318
50,36,89,New York,St. Lawrence County,110348,103638,0.060807627
50,36,91,New York,Saratoga County,226078,211631,0.063902724
50,36,93,New York,Schenectady County,154733,123320,0.203014225
50,36,95,New York,Schoharie County,31405,30193,0.038592581
50,36,97,New York,Schuyler County,18027,17474,0.030676208
50,36,99,New York,Seneca County,34801,32008,0.080256314
50,36,101,New York,Steuben County,97551,92877,0.047913399
50,36,103,New York,Suffolk County,1491967,1271121,0.148023381
50,36,105,New York,Sullivan County,74832,63824,0.147102844
50,36,107,New York,Tioga County,49355,47796,0.031587478
50,36,109,New York,Tompkins County,103006,84207,0.182503932
50,36,111,New York,Ulster County,179658,158328,0.118725579
50,36,113,New York,Warren County,64420,61999,0.037581496
50,36,115,New York,Washington County,62246,58888,0.053947242
50,36,117,New York,Wayne County,91291,85650,0.061791414
50,36,119,New York,Westchester County,968773,720434,0.256343849
50,36,121,New York,Wyoming County,40930,37713,0.078597606
50,36,123,New York,Yates County,25128,24370,0.030165552
50,37,1,North Carolina,Alamance County,157037,117897,0.249240625
50,37,3,North Carolina,Alexander County,36960,33674,0.088906926
50,37,5,North Carolina,Alleghany County,10856,10384,0.043478261
50,37,7,North Carolina,Anson County,25602,12189,0.523904382
50,37,9,North Carolina,Ashe County,26628,25885,0.027902959
50,37,11,North Carolina,Avery County,17486,16396,0.062335583
50,37,13,North Carolina,Beaufort County,47389,33940,0.283800038
50,37,15,North Carolina,Bertie County,20162,7175,0.644132527
50,37,17,North Carolina,Bladen County,34083,20564,0.396649356
50,37,19,North Carolina,Brunswick County,122211,104760,0.14279402
